NACE Rev.2 grouped hierarchy (Section > Division > Group > Class),,,,,,,,,,,,,,,,
"Use the +/- outline controls at left to expand Sections to Divisions, Divisions to Groups, and Groups to Classes.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
level_depth,level,node_code,node_name,node_key,parent_key,section_code,section_name,division_code,division_name,group_code,group_name,class_code,class_name,hierarchy_path_codes,hierarchy_path_names,source_row_number
2,division,26,"Manufacture of computer, electronic and optical products",division:26,section:C,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",,,,,C | 26,"MANUFACTURING | Manufacture of computer, electronic and optical products",324
3,group,26.1,Manufacture of electronic components and boards,group:26.1,division:26,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.1,Manufacture of electronic components and boards,,,C | 26 | 26.1,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of electronic components and boards",325
4,class,26.11,Manufacture of electronic components,class:26.11,group:26.1,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.1,Manufacture of electronic components and boards,26.11,Manufacture of electronic components,C | 26 | 26.1 | 26.11,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of electronic components and boards | Manufacture of electronic components",326
4,class,26.12,Manufacture of loaded electronic boards,class:26.12,group:26.1,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.1,Manufacture of electronic components and boards,26.12,Manufacture of loaded electronic boards,C | 26 | 26.1 | 26.12,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of electronic components and boards | Manufacture of loaded electronic boards",327
3,group,26.2,Manufacture of computers and peripheral equipment,group:26.2,division:26,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.2,Manufacture of computers and peripheral equipment,,,C | 26 | 26.2,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of computers and peripheral equipment",328
4,class,26.20,Manufacture of computers and peripheral equipment,class:26.20,group:26.2,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.2,Manufacture of computers and peripheral equipment,26.20,Manufacture of computers and peripheral equipment,C | 26 | 26.2 | 26.20,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of computers and peripheral equipment | Manufacture of computers and peripheral equipment",329
3,group,26.3,Manufacture of communication equipment,group:26.3,division:26,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.3,Manufacture of communication equipment,,,C | 26 | 26.3,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of communication equipment",330
4,class,26.30,Manufacture of communication equipment,class:26.30,group:26.3,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.3,Manufacture of communication equipment,26.30,Manufacture of communication equipment,C | 26 | 26.3 | 26.30,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of communication equipment | Manufacture of communication equipment",331
3,group,26.4,Manufacture of consumer electronics,group:26.4,division:26,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.4,Manufacture of consumer electronics,,,C | 26 | 26.4,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of consumer electronics",332
4,class,26.40,Manufacture of consumer electronics,class:26.40,group:26.4,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.4,Manufacture of consumer electronics,26.40,Manufacture of consumer electronics,C | 26 | 26.4 | 26.40,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of consumer electronics | Manufacture of consumer electronics",333
3,group,26.5,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",group:26.5,division:26,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.5,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",,,C | 26 | 26.5,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",334
4,class,26.51,"Manufacture of instruments and appliances for measuring, testing and navigation",class:26.51,group:26.5,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.5,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",26.51,"Manufacture of instruments and appliances for measuring, testing and navigation",C | 26 | 26.5 | 26.51,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks | Manufacture of instruments and appliances for measuring, testing and navigation",335
4,class,26.52,Manufacture of watches and clocks,class:26.52,group:26.5,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.5,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",26.52,Manufacture of watches and clocks,C | 26 | 26.5 | 26.52,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks | Manufacture of watches and clocks",336
3,group,26.6,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",group:26.6,division:26,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.6,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",,,C | 26 | 26.6,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of irradiation, electromedical and electrotherapeutic equipment",337
4,class,26.60,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",class:26.60,group:26.6,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.6,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",26.60,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",C | 26 | 26.6 | 26.60,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of irradiation, electromedical and electrotherapeutic equipment | Manufacture of irradiation, electromedical and electrotherapeutic equipment",338
3,group,26.7,Manufacture of optical instruments and photographic equipment,group:26.7,division:26,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.7,Manufacture of optical instruments and photographic equipment,,,C | 26 | 26.7,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of optical instruments and photographic equipment",339
4,class,26.70,Manufacture of optical instruments and photographic equipment,class:26.70,group:26.7,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.7,Manufacture of optical instruments and photographic equipment,26.70,Manufacture of optical instruments and photographic equipment,C | 26 | 26.7 | 26.70,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of optical instruments and photographic equipment | Manufacture of optical instruments and photographic equipment",340
3,group,26.8,Manufacture of magnetic and optical media,group:26.8,division:26,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.8,Manufacture of magnetic and optical media,,,C | 26 | 26.8,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of magnetic and optical media",341
4,class,26.80,Manufacture of magnetic and optical media,class:26.80,group:26.8,C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.8,Manufacture of magnetic and optical media,26.80,Manufacture of magnetic and optical media,C | 26 | 26.8 | 26.80,"MANUFACTURING | Manufacture of computer, electronic and optical products | Manufacture of magnetic and optical media | Manufacture of magnetic and optical media",342
2,division,27,Manufacture of electrical equipment,division:27,section:C,C,MANUFACTURING,27,Manufacture of electrical equipment,,,,,C | 27,MANUFACTURING | Manufacture of electrical equipment,343
3,group,27.1,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",group:27.1,division:27,C,MANUFACTURING,27,Manufacture of electrical equipment,27.1,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",,,C | 27 | 27.1,"MANUFACTURING | Manufacture of electrical equipment | Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",344
4,class,27.11,"Manufacture of electric motors, generators and transformers",class:27.11,group:27.1,C,MANUFACTURING,27,Manufacture of electrical equipment,27.1,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",27.11,"Manufacture of electric motors, generators and transformers",C | 27 | 27.1 | 27.11,"MANUFACTURING | Manufacture of electrical equipment | Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus | Manufacture of electric motors, generators and transformers",345
4,class,27.12,Manufacture of electricity distribution and control apparatus,class:27.12,group:27.1,C,MANUFACTURING,27,Manufacture of electrical equipment,27.1,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",27.12,Manufacture of electricity distribution and control apparatus,C | 27 | 27.1 | 27.12,"MANUFACTURING | Manufacture of electrical equipment | Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus | Manufacture of electricity distribution and control apparatus",346
3,group,27.2,Manufacture of batteries and accumulators,group:27.2,division:27,C,MANUFACTURING,27,Manufacture of electrical equipment,27.2,Manufacture of batteries and accumulators,,,C | 27 | 27.2,MANUFACTURING | Manufacture of electrical equipment | Manufacture of batteries and accumulators,347
4,class,27.20,Manufacture of batteries and accumulators,class:27.20,group:27.2,C,MANUFACTURING,27,Manufacture of electrical equipment,27.2,Manufacture of batteries and accumulators,27.20,Manufacture of batteries and accumulators,C | 27 | 27.2 | 27.20,MANUFACTURING | Manufacture of electrical equipment | Manufacture of batteries and accumulators | Manufacture of batteries and accumulators,348
3,group,27.3,Manufacture of wiring and wiring devices,group:27.3,division:27,C,MANUFACTURING,27,Manufacture of electrical equipment,27.3,Manufacture of wiring and wiring devices,,,C | 27 | 27.3,MANUFACTURING | Manufacture of electrical equipment | Manufacture of wiring and wiring devices,349
4,class,27.31,Manufacture of fibre optic cables,class:27.31,group:27.3,C,MANUFACTURING,27,Manufacture of electrical equipment,27.3,Manufacture of wiring and wiring devices,27.31,Manufacture of fibre optic cables,C | 27 | 27.3 | 27.31,MANUFACTURING | Manufacture of electrical equipment | Manufacture of wiring and wiring devices | Manufacture of fibre optic cables,350
4,class,27.32,Manufacture of other electronic and electric wires and cables,class:27.32,group:27.3,C,MANUFACTURING,27,Manufacture of electrical equipment,27.3,Manufacture of wiring and wiring devices,27.32,Manufacture of other electronic and electric wires and cables,C | 27 | 27.3 | 27.32,MANUFACTURING | Manufacture of electrical equipment | Manufacture of wiring and wiring devices | Manufacture of other electronic and electric wires and cables,351
